review_id,product_id,user_id,review_title,review_body,review_date,rating,helpful_votes,total_votes
R430976,B003P7ZMXA,AWMPAIZ6MTY45,big live black bug,"...crawled out of the bag and onto my hand as I was eating the pistacios! That'll make you scream like a little girl!! cancel my subscription, never again!",27 Feb 2024,*,12,16
R140648,B001TLY7DK,AD63V1AC9DO43,just plain careless!,"warning!!! when you enter 'canned cat foor' this product, which is for DOGS showed up and, because the print is so small and i thought i was looking at cat food, i ordered it. who's running this railroad anyway??",02-27-2024,*,1,16
R189217,B0007OPVYY,A35JP8KSV9281K,"If I could give it a zero, I would","I was shocked when I opened the shipping box and found the box of candy surrounded only by a small amount of brown crumpled paper. I thought, ""This is lousy packing for fragile candy."" I was right. I get better packing on EBay from independent sellers than I did from this COMPANY. The candy was a mess, ranging from pieces broken off to shattered to crushed into powder. Not only that, the wrappers were sticky with some actually gooey. What a disappointment. I was looking forward to trying some of their retro mixes, but I'm not about to waste my money for crushed, melted candy and OVERPRICED PRICED SHIPPING with LOUSY PACKING. Phooey.",2024/02/27,*,18,20
R496162,B008JKU2CO,A2429SSTK8K5US,Deceptive labeling for glorified peanut bars,"I agree with Catriona about these bars tasting like a peanut bar and nothing like the advertised description. It seems like the company is trying to pull a fast one here by promoting these bars as almond, walnut and macadamia, especially when peanuts are listed as the first ingredient in tiny print in the ingredients list. Maybe they think that people can't tell the difference between peanuts and macadamia nuts?<br /><br />I would have given these bars two stars since they actually taste OK, but I have a hard time believing that the 4.5 star rating the product currently receives hasn't been created by company shills.<br /><br />It is a shame too, since the cranberry almond bars I also ordered were excellent and actually tasted like the description. If I had only ordered these I likely would never have purchased another product from KIND PLUS.",2024-02-27,*,10,12
R168494,B0001ES9F8,A1R9ENDDUT7CM0,Don't Purchase from Target,"This coffee machine is probably the best coffee maker I've ever used, so long as you use their coffee pods.  I purchased mine from Target...what a disaster since they don't keep consistent stock of the recommended coffee pods for this coffee maker.  I now purchase my pods from Amazon...they are dependable, in-stock and tax free.",2024-02-27,*****,14,18
R80421,B000EDBQ38,A3VNSULAUIV2JS,Fine and even texture,"Ah, so many great uses for this great product. The texture and fine and smooth, very even, just like flour, but also very dry because the oil has been removed. If you want rice bran without the oil removed, don't buy packages labeled ""stabilized.""<br /><br />First of all, I use this to make an exfoliating face mask/scrub by making a paste using this mixed with a little bit of green tea, olive oil (or whatever carrier oil you like), and milk. I smooth a layer over my face, wait for it to dry, then jump in the shower, dampen it, and rub for about a minute before rinsing it off. The tiny grains exfoliate without being rough on the skin and it smells sooo good! (like rice :) My skin is much tighter and brighter afterwards and I put the leftovers in the fridge for another day. Plus, this is way cheaper than buying those rice bran face masks from Japan.<br /><br />I also use this as a partial substitute for flour in baking. It's very nutritious and causes my cookies to spread out a little flatter (maybe because it reacts differently to the baking soda?), but the taste of the cookies is not affected and I like crispy edged cookies.<br /><br />I also sprinkle this on white rice since this is the vitamin-packed part of the rice before the rice is processed. I sprinkle it in other dishes too, especially ones that require a little thickening. Overall this is a great product and I'd buy it again!",2024/02/27,*****,11,12
R190162,B004APZYVG,AA8T3LYCOCBOP,Good,"I feel like this K-cup variety has been unnecessarily & harshly criticized both on Amazon and the Keurig site. It's kind of like a sweetened caffeinated hot chocolate. It's like what you'd expect a kid to order in a coffee shop or like a decaf starbuck's speciality drink. If you like those sorts of sweet drinks from coffee stores then you'll like this. The coffee flavour is weak, if you prefer starbucks drinks with 2 shots of espresso... you're not gonna like this. I think it's something you can drink in the afternoon or at night that isn't going to keep you up. If you prefer a bolder coffee taste go for some of the cappuccino k-cups.",27-02-2024,****,11,12
R193181,B0000DJDJZ,A22W981AZHZWY8,Type II diabetics beware!,"I purchased this product shortly after being diagnosed with Type II Diabetes. I have to agree with the other reviewers concerning the taste and texture of this syrup - it's amazing! BUT, for those of us who follow a strict diet and have an understanding of the glycemic index - the maltitol syrup used in this product has a GI of 75 ( table sugar = 100 )- which means that a sharp rise in blood sugar can be noted after consuming even a normal serving size of this syrup. The first time I used it I was very upset by my blood sugar test results 2 hours after eating but attributed the rise to the sugar in the pancake mix. The second time I used it, I had the same result but this time there was no sugar in the french toast....... So if you are only trying to use this product to lose or control your WEIGHT, then I'd say go for it. But diabetics, be cautious, and check your blood sugar levels.",2024-02-27,*,15,17
R2206,B002RKGEII,AFCMP2M1U1S27,Excellent by itself or in hummus/baba ganoush,"Always wanted to make my own hummus and eggplant dip - this brand of tahini I'd never tried before or seen in supermarkets, so I decided to order and try it....excellent by itself or in recipes! Highly recommended.",2024-02-27,*****,12,12
R476815,B008BY7NSE,ALJ77PYM7D513,Awesome,"I love this!!! Tastes exactly like peanut butter without the fat and the calories. Finally, I can enjoy one of my favorite snacks guilt-free with all it's health benefits. The PB2 website has the nutrition info, how they make it as well as a number of recipes posted.<br /><br />Here is a recipe for a delicious low-cal Chocolate PB2 Bread Pudding:<br />(4 servings, about 190 calories each)<br /><br />1/2 cup egg beaters original<br />1/2 cup Skim milk<br />1/4 cup brown sugar<br />1 tsp Vanilla extract<br />1 tsp Cinnamon<br />1 Tbsp dry PB2 mix<br />5-6 slices whole wheat bread (depending on how dry you like it)<br />2 Tbsp semi-sweet mini chocolate morsels<br /><br />Heat oven to 350 degrees.<br />Grease 8x8 pan or individual ramekins.<br />Whisk egg beaters, milk, sugar, vanilla, cinnamon and PB2 in a medium bowl. Mix well.<br />Tear bread into small cubes and add to egg mix.<br />Stir in chocolate morsels.<br />Pour into baking pan and bake for 20-25 minutes.<br /><br />Top with sugar-free whipped topping or maple syrup if desired.",2024/02/28,*****,41,44
R259378,B000H7LVKY,A1EAH433QK3L3E,do it,"I tried a two lb pack and then ordered this  for a reorder, Tart  cherries  great for oatmeal, and sauses as well as snacks",28 Feb 2024,*****,13,13
R207004,B002ANA68G,A3759QIB6KMQZ2,WARNING!  They've changed the formula!,"I've been a happy Canidae customer for over a year, recommending the product to everyone.  However, they have recently changed the formula and my dog has been violently ill.  I've talked to most of the suppliers of Canidae in the Chicago area, and they are receiving countless complaints about very sick dogs since the new formula was introduced.<br />I'm taking my dog off of this food immediately.  He's been sensitive to different foods in the past, but never as violently as this.<br />It's disturbing that they would make this switch without notification.  At least I finally know what's wrong with my dog, and that it's been happening to countless others.  Beware.",02-28-2024,*,60,71
R380882,B005LXGGH2,A17V9XL4CWTQ6G,"Not a fan of granola bars, but the taste of these wowed me","I don't typically buy or snack on granola bars. They are often more chewy than like a crisp cookie and taste of honey and artificial ingredients. In fact, I would never have tried these were there not a sample bowl of them at a local grocery store.<br /><br />I was more than shocked...it almost tasted like a homemade oatmeal cookie.  In fact it was so good I returned for seconds and bought 2 boxes of these and 3 other flavors as well. Although the chocolate chip is a close second, these are hands down the best in my opinion.<br /><br />Surprisingly the calorie count on the box is for TWO bars. While many manufacturers try to sneak in calories by doing things like saying there are 2 servings in soda can or 2 servings in a single frozen dinner so the calorie count looks smaller, they were more than generous. TWO bars of most of their flavors have only 160 calories and for a mega sweet fix that satisfies me plenty with just one bar, that wowed me.<br /><br />This is an organic bar and they are actually vegan. Not that they advertise this anywhere, I just read labels and was surprised to see no dairy or eggs listed. One servings gives you 40% of your daily recommended serving of whole grains yet it tastes like a cookie or dessert...and that also means a nice doce of fiber.<br /><br />While I wouldn't fool myself into thinking that I'm eating HEALTHY just because of the whole grains and organic ingredients...it is, afterall, sweet and has 11g of sugar (but that's for two bars, remember, and one is plenty filling for me so that's not so bad for a sweet snack.) I do feel I am eating healthier than most alternatives when I'm craving a sweet snack that I can tote in a purse or keep in my desk drawer. Most bow far deeper into the less healthy alternatives of preservatives to keep them shelf-stable, or far more sugar.<br /><br />Not to be confused with a protein bar or one packed with vitamins, of which it's not, it's still a healthy alternative to the afternoon candy bar or morning donut in the break room and in my opinion it tastes way better than either.",2024-02-28,*****,16,17
R97456,B006W5WDS4,A1M8NR47N6CU6K,I Lost 6 pounds in 2 weeks!,"I was just two pounds shy of my Weight Watchers goal when I fell off the weight loss wagon and gained four additional pounds.  Life was busy, and I wanted a fuss-free way to lose those last pounds before swimsuit season.  Since I enjoy Special K products, I thought I'd put the Special K 2-Week Weight Loss Challenge to the test.  I ate Special K cereal for two meals, snacked on fruits and veggies (instead of the recommend Special K snack products) and made healthy dinner choices.  I didn't expect to lose 6 pounds as advertised, since my weight loss had slowed from months of dieting and I was near my goal weight.  To my surprise, I lost 6 pounds and have finally reached my goal weight!<br /><br />ABOUT THE DIET:<br /><br />It's convenient and doesn't require much planning.  However, it could get a little boring in the long run.  It could also be difficult to meet daily nutritional requirements.  Also, rapid weight loss could be difficult to maintain in the long run.  If you've been dieting and just can't lose those last few pounds, or if you need to lose a few pounds fast for a big event, give Special K a try.<br /><br />ABOUT THE CEREAL:<br /><br />One can usually find a box of Special K in my kitchen cabinet.  Most often, it is the Red Berries variety.  I enjoy the Fruit and Yogurt flavor, as well, but the serving size is 1/4 cup less.  The original flavor is also nice from time to time, but the Chocolatey Delight is just not a good idea, in my opinion.  But back to the Red Berries.  The cereal consists of the usual Special K flakes with dehydrated strawberries.  Once I pour on my Silk Light soy milk, the berries plump up to add lots of real strawberry flavor.  There are generous amounts of berries and the flakes stay crispy in milk.  All in all, this is an excellent cereal that I highly recommend.",2024/02/28,*****,12,15
R293349,B000ILILM0,A2VM61X81MSHHW,Buyer beware!,"I love Pamela's cookies so this review is not about the cookie but about Amazon.  There are supposed to be 6 packs in 1 order, but I only received 1 pack.  I have ordered other Pamela's cookies from Amazon many times and never had a problem.  This was the most expensive pack of cookies ever purchased!!!  I am trying to send them back and will see how Amazon responds.",28-02-2024,*,5,24
R387880,B0002WSOEK,AOCT8ZWCRWLRE,Yummy!,"These are delicious! I have had chocolate espresso beans before, and sometimes the beans can have a bitter aftertaste, but these do not. Their taste is the perfect blend of fine chocolate and smooth robust coffee. Beware! You may find yourself eating them by handfuls!",29-02-2024,*****,14,15
R459026,B001GVIS4M,A31T3LDZPPPJGW,Delivered steaming hot,"I have used this yogurt culture many times before and it makes great yogurt. However, my local store stopped carrying it, and I ordered these cultures from amazon. I am a prime member and chose a 2 day delivery. The package arrived steaming hot (it was over 90F outside) and was not packaged any differently than a non-grocery item. I did pick up the package as soon as it was dropped off by the UPS carrier. First batch failed, and so did the second batch. I am assuming that improper delivery destroys the culture and do not recommend purchasing it from amazon. A local store had it in the refrigerated section with yogurts and probably had it delivered accordingly.",29-02-2024,*,15,15
R484766,B001K2HWNU,ARO3BFF0RQ9K5,"Not a great product, especially for the price","I just bought a can of this product from my local grocery store as I am very into chocolate, and love to try new cocoa powders.<br /><br />I have to say that I was very disappointed.  It doesn't have much of a chocolatey flavor.  After reading reviews on here, I am not surprised Hershey's bought and now owns the Dagoba corporation.  Hershey's cocoa powder is lifeless...some people would of course disagree, but they are also the people who haven't tried too many of the ""higher-end"" powders, like Perginotti, Droste, Valhrona, or Green and Black's Organic Cocoa powder (my favorite).<br /><br />Anyway, save your money for a better product.  I think I will donate my can to a less discerning and grateful friend.",29-02-2024,*,13,16
R384725,B001ELL9GI,A7PUBS3GSH90Y,Where has this been all my life!,"I have no negative comments about this product. It far exceeded my expectations and there is no better price either at any other site. I became interested in the Cacao nibs after reading the rave reviews and the health benefits( full of minerals and antioxidants) of the raw, organic bean at various raw food lifestyle sites. Although I am not 100% raw, I am trying to exchange as many foods as I can. These nibs are crunchy--but not rock hard crunchy. Do not look to compare this to processed, cooked chocolate that is full of sugar. These nibs are not ""candy"" but a healthy food. Dipped in a little agave syrup( a honeylike , low glycemic index, organic sweetener that is delicious) or honey, one would have a candy like snack. Since they are not a processed food full of sugar, they are more bitter than chocolate  but they are not by any means too terribly bitter to enjoy. I thought they were wonderful with a small amount of agave syrup. I will use them in cereal and smoothies next. More people will for sure enjoy these than not.",2024/02/29,*****,18,18
R558595,B001R7VT7S,A14TUWXDA5WQ7W,It changed my life!,"East Cape Manuka Honey is incredible! It's fantastic for a variety of uses: 1) a spoonful approx. 20 minutes before meals seems to drastically reduce the chances of suffering gastro-intestinal distress (such as from IBS or other upset); 2) I haven't been sick with any colds or flu since consuming one or more spoonfuls a day even when repeatedly exposed to sick friends, family and co-workers so I believe it boosts the immune system; 3) as a facial or spot treatment vs. acne (adult or teenager), this honey rapidly speeds healing of existing acne and prevention of future outbreaks; it also leaves my skin smooth and tight; 4) as a rapid wound healer, there is nothing better I've found in nature or science. For me, it works faster and better than any OTC antibacterial cream, from reducing pain signals to promoting actual healing. One tiny 2.5 oz. jar lasts me about 4-6 weeks of conservative daily use. The honey has a smoky, somewhat medicinal flavor that isn't very good but isn't bad, either. You get used to it. After all, the results are worth it!<br /><br />Be warned, not all honeys are created equal. Only New Zealand Manuka Honey with a UMF rating is legit because it is tested and certified by the New Zealand government to have the correct ""Unique Manuka Factor"" rating and purity. The reason New Zealand Manuka Honey is so powerful is the bees feast on the New Zealand Manuka tea tree plant (which is ten times more powerful than its Australian cousin). This results in their honey being loaded with antibacterial properties! Because Manuka Honey is rare and expensive, a large number of fakes are available that claim to be ""bio-active"" or ""UMF equivalent"" to whatever UMF number (12+, 15+, etc.). These knock-offs do contain some Manuka Honey but are not 100% pure; they are cut with other honeys which make it cheaper to produce and less effective. Yet many will charge the same price as the real deal for this inferior product hoping customers won't know the difference! I've tested regular store-bought American honey vs. a ""bio-active 15+"" knock-off Manuka Honey vs. the ""real deal"": East Cape Manuka Honey UMF 20+. The American honey had minor benefits, the knock-off Manuka brand offered a clear improvement (2-3 times better than American honey) but was still not strong enough. However, the East Cape UMF 20+ gave me results that were right off the chart! I won't settle for anything less now.<br /><br />To combat acne: You should wash first with <a href=""http://www.amazon.com/gp/product/B000V96R1G"">Manuka Honey Propolis Soap</a>. Apply the honey directly as a spot treatment or all over as a mask once or twice daily and leave on for 30-60 minutes, then wash off with cold water.<br /><br />When I first began using Manuka Honey, I had quick results but like anything, you have to stick with it or the acne comes back. If the honey doesn't get rid of your acne completely (like me, although it did do an amazing job of reducing it), you should also try <a href=""http://www.amazon.com/gp/product/B0011DI8K4"">Manuka Oil 100% Pure East Cape 10ml/0.34oz</a> (again, you should wash first with <a href=""http://www.amazon.com/gp/product/B000V96R1G"">Manuka Honey Propolis Soap</a>), maybe alternating between the oil and the honey masks once each per day (whatever combination works best for you). The oil is even stronger and more concentrated than the honey; some people may find it too strong when applied directly. If this is you, then you can try 2-3 drops diluted in a solution of water and/or witch hazel. The oil is also handy for healing minor wounds like hangnails, paper cuts or cat scratches; I place a drop directly on the wound several times a day and it works like a charm. The only downside to the oil is it has a strong medicinal odor (not awful but not good) so I wouldn't use it right before leaving the house or inviting friends over. It might also sting a little when it first goes on but this should vanish within a few minutes.<br /><br />Note that the higher the UMF rating, the stronger the antibacterial properties. For therapeutic uses such as mentioned above, I wouldn't go with less than UMF 15+ but prefer 20+. Natural Solutions/East Cape makes both and there are other brands that are also UMF-certified but I haven't tried them. All of my Manuka orders have been through Koru Naturals and they have been lightning fast to ship and quick to respond to emails (they've also securely packed my honey each time to avoid breakage in transit). Koru also offers a nice selection of other healthcare items from New Zealand (lanolin, etc.).<br /><br />One final word: I'm not a doctor. I'm not offering medical advice. Different sites offer different treatment suggestions (which I encourage you to read and consider before use). I can't guarantee Manuka will work miracles for you but I know it did for me! Both my MD and naturopath proved  useless in diagnosing or treating my skin problems; problems that had plagued me for nine years. Only Manuka proved effective and I'd tried everything from prescription drugs to diet changes. Your results may vary but if you suffer from any of the problems I've mentioned above and nothing else has worked, you owe it to yourself to at least try Manuka. It changed my life!",2024/02/29,*****,45,49
R52106,B001EPPXFM,A2VEB035GK2MB7,Very very dirty seeds,"Great organic seeds, they appear to be almost unwashed - smell like soil.  They aren't that great for cooking at all.  They have an odd residue coating them that you can get rid of with water, but then the seeds are useless!<br /><br />Stay away if you want quality seeds to COOK with, I'M VERY HIGHly informed on quality seeds.",2024-02-29,*****,23,25
R149843,B00004S1C6,A1KT5JKMDUB399,Food Dye Present!!,"I located this product in a search for dye free food coloring.  After a call to the company, these produts are full of food dyes that are chemically based, not naturally based.  Beware if you are looking to keep dyes out of your food.",2024-02-29,*,20,41
R226255,B002T0NWKE,A30H2335OM7RD6,"Some are good, some are not so much.","Some of the flavors we have tried:<br />Diet Cola<br />I do not like diet cola. I don't like diet Coke, diet Pepsi or diet other drinks. We bought this flavor so we could make diet drinks for someone who might like a diet cola when we were making our own soda. However, this is really one of the better diet drinks that I have tried. If you make your own soda, this is a good one to try.<br /><br />Orange<br />This is the best one by far of all of the flavors we have tried. This flavor tastes just like the fanta orange soda. We love this one.<br /><br />Cola<br />This cola flavoring is ok. It's not great. You can easily make simple syrups that will not be a cola flavor but will taste much better than this flavor. This is the equivalent of RC Cola. Ok but it's not near as good as other name brand colas.",2024-02-29,****,14,17
R479117,B001LQWO8I,A3HCEB9KKGOFYH,Great!,"I tried this product for the first time off Amazon, and must say that before, I have always used the Really Raw Honey.  Well, I hate that kind because it has all the "" Crown"" on top which can be parts of bees like wings, etc.. GROSS! So, I always scrap it off and trash it.  But then I tried this one and it has a wonderful flavor and no ""crown""  it even has a more floral flavor.  A wonderful product!",2024/02/29,*****,18,22
R325858,B000EA2ENM,A2HUGTAY9N2O7T,Very bland,"These might mean well, but I found the seeds to be very bland.  NO SALT is added, which I did not realize when I bought them:( Also, you should note that they need to be refrigerated once opened. Not very convenient when taking them on trips or to the beach.  These may be good on salads , but otherwise, I found them to be less than desirable. I guess a real health food nut would like these.  I try to eat organic, all natural foods as much as I can. But, I can find much better tasting stuff than these seeds. On a positive note, sunflower seeds are among the healthiest foods you can eat.  VERY good for you. I ended up giving almost all of this shipment to the food for the poor.",2024/02/29,**,3,22
R185569,B001EQ5FSG,A2O1A79X34QAWJ,These Apricots Aren't Dried Properly,"One star.  These Apricots aren't dried all the way through.  Some of them were fine, but others were wet inside and tasted off.  They gave me a stomach ache and the runs.  They were even stored in the refrigerator after opening.  I ended up throwing out the rest of the first package.  I thought I just had gotten a bad batch.  When I went to open the second bag, I noticed that two of the remaining bags (out of the 6 pack) were fat with air - like they could explode eventually.  That is bacteria inside giving off their gaseous byproduct.  If you've ever seen a can of food that wasn't properly canned, you'll know what I mean.  They can rupture.  I threw out the remaining bags because Amazon only has a thirty day return policy.  Don't waste your money!  There are better dried fruits out there that won't make you sick.",01 Mar 2024,*,15,17
R7953,B004YTZXSM,A1G9YEDAIJO0PK,,,2024/03/01,*****,13,13
R390730,B00139ZPKM,A2TLLRAWHNFV9Y,Great dog food for dogs with digestive problems,"I originally bought this as a replacement for Science Diet's I/D as it was always much more expensive than anything else out there. I/D was also more expensive than Newman's at my local vet's office. I have had a ton of issues getting my dog to accept other dog foods in the past. We tried pretty much every brand that you can buy in pet shops and always had problems with my dog scratching or having her ears get bright red. We found out the problem after one of the cases where she almost went into renal failure after eating her Milkbone treats. We needed something organic without a lot of beef in it. While this one does have some bi-product for protein, it doesn't seem to bother my dog at all. She also has normal stools every time which wasn't the case even with the I/D. My dog hated the I/D. She would often leave a good portion of it on the ground or in the bowl and rarely ate it in its entirety. With the Newman's own it is night and day. She scarfs it down in less than a couple minutes and usually eats a bowl in one sitting. It seems like she loves it from the way she eats it.<br /><br />A couple of the reports from reviewers originally scared me about the reports of scratching which was exactly the problem I had with other dog foods. I gave it a try and my husky has never had a problem since and she has been on it for almost three months now. My husky has always had problems with digestive issues and this seems to be one dog food that she likes and does not have problems with.<br /><br />On a side note, I wish Newman's offered a bigger size bag. I have to order these all the time due to the 12.5 pound bag. My husky kills a bag in roughly two weeks due to her size. It still works out being cheaper than the $50 bag of 17 pound I/D I was ordering so I'm still happy with it. Science diet was sending me to the poor house.",03-01-2024,*****,12,12
R133696,B001EQ4JOC,A1JB1ZIEBGW0YB,Blechhh.,"Sorry, but it must be an acquired taste.  It was more like soup than chili...could barely find the meat.  Plus, it tasted like it was loaded with ginger, cinnamon, nutmeg and something else.  Those things have no business being in chili.  It was so overwhelming I literally couldn't taste any other food for 15 minutes after eating it, almost like it ruined my taste buds.",01-03-2024,*,2,19
R85607,B003TIWS4G,A26S0R5B6D0BP9,"dense, moist snack bar","These are very dense, moist snack bars; could even be a meal replacement if you're up for something smallish. There's actually 5 flavors of these, but I believe only this one (Banana Walnut) and the Chocolate Chip one are available right now (and I can't recommend the Chocolate Chip one, it does not taste good to me). I look forward to trying the Brownie and Peanut Butter versions, as well as the Cranberry one. But these are excellent.<br />Each bar contains 5g fiber, 12g whole grain, and 6g of protein. More info on this product and their other things at [...]. I only just heard of this company the other week when a relative gave me one of their bars, but their products look great (if a bit pricey; but high-quality costs more).<br />Update: these are all made much better by warming them up: remove from package, and heat them for 10-15 seconds in the microwave. Makes them smoother and softer, like soft cookies just out of the oven.",03-01-2024,*****,15,16
R178292,B00073IVAQ,A20X23WJLV4R5X,tasty Maybe beneficial,"My midwife recommended this product, and I drank it throughout my second and third trimesters. My labor was slow, but I experienced nothing you might really call pain (pressure and some discomfort) all the way to 9 centimeters. Then I pushed 3 times and my son was born. I'm not saying for sure that it was the tea...but I didn't have labors like this with my other two.<br />At any rate, it's tasty and not harmful. Just remember to tell your midwife or doctor that you're using it. I still drink it just cause I like it.",2024-03-01,*****,18,18
R477100,B000LRFVHE,AJLRNYTF58S09,"great yeast, but be aware that you're using mutants","This is really good stuff. Last long in the fridge, works great in machines, and there's no need for proofing (adding water to Active Dry yeast, and some flour, and letting it sit for a while before adding it to the rest of the mixture).<br /><br />Two things to remember:<br /><br />1. When using this, mix it well into the dry ingredients. If you just dump it into the water, it may clump together and you wind up with a clump of yeast in your bread. If you're using a bread machine, no worries, because if you follow the machine instructions (making a little ""volcano"" in the flour, putting yeast in the volcano hole) it'll do it for you.<br /><br />2. make no mistake, you're using mutant yeast. Instant yeast is created through protoplast fusion, where two different strains of yeast are combined into one. One of the types is usually a mutant yeast to begin with. any difference, health or taste wise? dunno. but once in a while i like to use cake yeast (the high-moisture ""fresh"" kind), or sourdough from my own starter (look on the net for instructions on how to make starters), and i like to think that i can taste the difference (and human history!)<br /><br />kev",2024/03/02,*****,11,15
R154703,B0017U08M2,A1WX42M589VAMQ,"Nice flavor, No Gluten, cooks FASTER than some other McDougall instant soups, thinner than other split pea one","I had previously ordered and enjoyed the Split Pea with Barley  by Dr. McD. I ordered this one this time because I saw it was lighter in sodium.<br /><br />It cooked up fine in two minutes of steeping in the hot water. It had a nice texture and flavor, but it was thinner than the Split Pea with Barley, which is why I liked the other one better.<br /><br />This cup of soup has 200 calories , 1 gram of fat, 13 grams of protein, 9 grams of fiber, and 360 mg of sodium. It boasts 30% of recommended daily value of Vit A and 12% of iron. The entire cup is considered one serving (which I specify as some McD cup products specify two servings per container.) For those who have issues with gluten, this has NO GLUTEN.<br /><br />For those who want a more healthful option in convenience foods/instant soups, this is a nice choice. Solid pea flavor, easy to fix, no animal products. A nice little soup. (But I do give a higher thumbs up to the one with barley).",2024-03-02,****,18,18
R534525,B0000VLETA,A158C8YF17UA4Q,Perfect for fine detail decorating...,"I have used this item about three times since I purchased it and used them to write on fondant that has been dried a day or more.  This product is excellent so far.  It has a medium tip and writes well.  I would definitely purchase again.<br /><br />Update...have been using these markers for 2-years and still going strong. LOVE them!! The tip is still as precise as the first day and enable me to do amazing detail work.<br /><br />Originally I stated that I waited for the fondant to dry a day or more, which is still true. However, if you are decorating fondant that has been rolled fairly thin, you can decorate within 10-15 minutes with the marker on a normal (not humid) day.",02-03-2024,*****,15,15
R175008,B000B7QMRW,AH0KRDBCS7GU4,Misleading,"This product is misleading. It says ""Pure Cinnamon"" yet it is artificial... If it were truly PURE it would be 100% natural. Make sure that you know the facts before ordering this product, call and ask for an MSDS or ingredient statement.",02 Mar 2024,*,5,12
R552771,B001E5DZIO,A1YK2IM479AXG5,Love it!!!,"We were turned on to this product by my husband's cousin and we just love it!!!  It is a great substitute (1 to 1) for regular white sugar, although it does have a bit of a different taste...but nothing that is noticable in recipes.  After using this for just a week or so we can hardly stand to eat things made with white sugar!  Its amazing how fast that happens!  I would say buy this!!!",02 Mar 2024,*****,21,21
R47554,B004M0Y8T8,A1Y23ZG1HFZQQT,Excellent for arthritis sufferers plus great taste!,"I have suffered with arthritis for some time and found little natural relief.  I read that cherry juice could help and that some juices were better than others.  I'd tried some other kinds of cherry juice and got a little relief from my arthritis pain.  Then I tried this one and it is significantly better.  I love the taste of cherries and cherry juice and this is one of the best.  But to get the added health benefits, too, is wonderful.  Whether you want it for your health or the taste, you'll find this to be a great product!",2024/03/02,*****,12,12
R236186,B001M23XK4,A1K82R24ROO2I7,OH MAH GAH! This tea is sooooo good!,"Wow. Finally an organic white tea I totally LOVE!<br /><br />Firstly, this is so super-fresh and you don't get a weak cup of tea from one tea-bag (definitely no skimping in that department). I think the packaging of the tea-bags in individual plastic wraps rather than paper definitely help with the freshness factor.<br /><br />Secondly, this is super mild on your tummy even on an empty stomach. I can drink a cup of tea with a little honey while fasting and not feel ill.<br /><br />Thirdly, I can even drink this in the evening without getting caffeine jitters even though it does have a small amount of caffeine (admittedly, the characters in my dreams are a bit more energetic though, but, not too much as to startle me awake).<br /><br />Fourthly, this tea is very unassuming flavor-wise and can be easily blended with other teas to your personal liking.<br /><br />In udda woids, this is some really awesome tea!<br /><br />And, with that being said...<br /><br />Tasty tea to all and to all some tasty tea!",03 Mar 2024,*****,12,12
R524406,B000VK4K2S,ATKC23BG2B0R7,Certified organic liver for my dog! I'm very glad this product is on the market.,"UPDATE:<br />The company determined that the product I received was defective in some way. They speculated it got too hot during storage or shipping. They replaced it for me at no charge. Everything is good. The replacement food is great.<br /><br />Here's my original review after a little editing, including further details of the resolution:<br /><br />I have been buying the ""Organic Liver for Dogs"" from my local store. The consistency (firmness and uniformity) of the product had been good. So I ordered a case of it from Amazon. When it arrived, I opened two cans immediately, excited to give my dog some more organic beef liver. However, both cans contained small pellets of something (liver?) and water. It was nothing at all like the same product that I have been purchasing locally, even though the label is the same and it is sold as the same product.<br /><br />I wasn't even sure if it was safe to feed it to my dog. The cans from Amazon are simply liquid plus a handful of pellets.<br /><br />As I look through the reviews now, I see there is a consistency problem with Newman's Own Organics pet foods. Some batches appear OK, but some are not edible (even by dogs). I sense a serious quality control problem.<br /><br />Unfortunately, Amazon doesn't allow returns of this product. I opened two cans. Now I have the rest of the case that I'm afraid to feed to my dog. I can shake all the cans and hear that they are all liquid plus pellets (as opposed to the firm liver puree that was in the cans I purchased locally).<br /><br />UPDATE: I wrote the company and they quickly resolved the issue for me by sending me a new order at no cost. The new order has arrived now and the product is fine. It has the proper consistency. It looks exactly like the very good quality dog food that I was used to when I purchased this brand locally. So everything is resolved for me.<br /><br />I give the food itself a 5 star rating. Where else can one find certified organic beef liver for dogs in a convenient form and at a fair price? I think this product is the best available to me at this time, so it has to be rated 5 stars.<br />I give the customer service from Newman's Own Organics a 5 star rating as well.<br />I have a few reservations about quality control, based not only on my own experience, but on what I read in other reviews here. Fortunately, the company will stand behind its product and resolve any issues. Therefore, the lowest rating I could give for quality control would be 3 stars.<br />Overall, I think I would rate the product 4.5 stars. Since the customer service was so outstanding and the product is the best I have found of this type, I'll round up to 5 stars.",03 Mar 2024,*****,13,13
R448041,B002C1WDL4,A2SRB4GMY8I8X7,Two Paws Up!,"My two cats are, I admit, rather spoiled as far as food goes. I usually feed them Indigo Moon, Weruva and Tiki Cat, and as a consequence they eat a better quality diet than most people do. It's worth it though, everyone who meets them comments on how glossy their fur is. I decided we would give BFF a try as the ingredients list meets my standards and the price seemed right, and I must confess I really liked the label (yes I am that shallow) but I was a little apprehensive about how my two four footed food critics would react. It's probably because I indulge them so much but they are very picky eaters and will turn their backs on any wet food that doesn't please them.<br /><br />But I needn't have worried, they loved it! The Tuna Too Cool is a rich-looking, reddish pate with lots of jelly on top and my twosome were wolfing their portions down and got into a bit of a scuffle over the last couple of mouthfuls. They have no higher praise.",2024-03-03,*****,24,25
